Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-22T00:57:39.261Z,""Included"",""gpt-5"",""Yes"",""0"",""141"",""24448"",""106"",""24695"",""0.01"""
"2025-09-22T00:57:30.395Z,""Included"",""gpt-5"",""Yes"",""0"",""10207"",""14336"",""31"",""24574"",""0.02"""
"2025-09-22T00:56:51.978Z,""Included"",""gpt-5"",""Yes"",""0"",""9841"",""14336"",""1303"",""25480"",""0.03"""
"2025-09-22T00:54:40.284Z,""Included"",""gpt-5"",""Yes"",""0"",""90"",""23680"",""89"",""23859"",""0.005"""
"2025-09-22T00:54:17.919Z,""Included"",""gpt-5"",""Yes"",""0"",""9516"",""14208"",""31"",""23755"",""0.02"""
"2025-09-22T00:53:42.252Z,""Included"",""gpt-5"",""Yes"",""0"",""1377"",""21376"",""2094"",""24847"",""0.03"""
"2025-09-22T00:53:17.789Z,""Included"",""gpt-5"",""Yes"",""0"",""10523"",""10880"",""809"",""22212"",""0.03"""
"2025-09-22T00:53:17.552Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-22T00:53:17.420Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-22T00:53:03.320Z,""Included"",""gpt-5"",""Yes"",""0"",""3481"",""10880"",""680"",""15041"",""0.02"""
"2025-09-22T00:37:03.552Z,""Included"",""gpt-5"",""Yes"",""0"",""147"",""55040"",""295"",""55482"",""0.01"""
"2025-09-22T00:36:44.881Z,""Included"",""gpt-5"",""Yes"",""0"",""988"",""54144"",""40"",""55172"",""0.01"""
"2025-09-22T00:36:07.752Z,""Included"",""gpt-5"",""Yes"",""0"",""4402"",""49920"",""2505"",""56827"",""0.04"""
"2025-09-22T00:27:18.522Z,""Included"",""gpt-5"",""Yes"",""0"",""96"",""49920"",""644"",""50660"",""0.02"""
"2025-09-22T00:27:05.832Z,""Included"",""gpt-5"",""Yes"",""0"",""809"",""49152"",""40"",""50001"",""0.01"""
"2025-09-22T00:26:29.251Z,""Included"",""gpt-5"",""Yes"",""0"",""2986"",""46336"",""2270"",""51592"",""0.04"""
"2025-09-22T00:20:41.472Z,""Included"",""gpt-5"",""Yes"",""0"",""195"",""46208"",""140"",""46543"",""0.01"""
"2025-09-22T00:20:33.919Z,""Included"",""gpt-5"",""Yes"",""0"",""170"",""46080"",""58"",""46308"",""0.01"""
"2025-09-22T00:20:18.754Z,""Included"",""gpt-5"",""Yes"",""0"",""755"",""45440"",""40"",""46235"",""0.01"""
"2025-09-22T00:20:12.565Z,""Included"",""gpt-5"",""Yes"",""0"",""199"",""45312"",""579"",""46090"",""0.01"""
"2025-09-22T00:19:51.006Z,""Included"",""gpt-5"",""Yes"",""0"",""291"",""45056"",""889"",""46236"",""0.02"""
"2025-09-22T00:19:38.447Z,""Included"",""gpt-5"",""Yes"",""0"",""687"",""44544"",""461"",""45692"",""0.01"""
"2025-09-22T00:18:55.109Z,""Included"",""gpt-5"",""Yes"",""0"",""254"",""44416"",""276"",""44946"",""0.01"""
"2025-09-22T00:18:49.548Z,""Included"",""gpt-5"",""Yes"",""0"",""97"",""44416"",""60"",""44573"",""0.01"""
"2025-09-22T00:18:35.920Z,""Included"",""gpt-5"",""Yes"",""0"",""554"",""43904"",""40"",""44498"",""0.01"""
"2025-09-22T00:18:30.215Z,""Included"",""gpt-5"",""Yes"",""0"",""228"",""43776"",""349"",""44353"",""0.01"""
"2025-09-22T00:18:08.567Z,""Included"",""gpt-5"",""Yes"",""0"",""3517"",""40320"",""1148"",""44985"",""0.03"""
"2025-09-22T00:17:57.352Z,""Included"",""gpt-5"",""Yes"",""0"",""29655"",""10880"",""386"",""40921"",""0.05"""
"2025-09-19T08:41:56.018Z,""Included"",""gpt-5"",""Yes"",""0"",""945"",""38016"",""847"",""39808"",""0.02"""
"2025-09-19T08:40:14.412Z,""Included"",""gpt-5"",""Yes"",""0"",""4160"",""34432"",""1046"",""39638"",""0.02"""
"2025-09-19T08:38:36.417Z,""Included"",""gpt-5"",""Yes"",""0"",""1107"",""37120"",""645"",""38872"",""0.01"""
"2025-09-19T08:35:11.524Z,""Included"",""gpt-5"",""Yes"",""0"",""929"",""36224"",""988"",""38141"",""0.02"""
"2025-09-19T08:34:47.986Z,""Included"",""gpt-5"",""Yes"",""0"",""501"",""35840"",""1330"",""37671"",""0.02"""
"2025-09-19T08:34:31.664Z,""Included"",""gpt-5"",""Yes"",""0"",""376"",""35584"",""406"",""36366"",""0.01"""
"2025-09-19T08:34:03.814Z,""Included"",""gpt-5"",""Yes"",""0"",""513"",""35200"",""1046"",""36759"",""0.02"""
"2025-09-19T08:33:42.100Z,""Included"",""gpt-5"",""Yes"",""0"",""639"",""34688"",""446"",""35773"",""0.01"""
"2025-09-19T08:32:01.527Z,""Included"",""gpt-5"",""Yes"",""0"",""272"",""34560"",""50"",""34882"",""0.01"""
"2025-09-19T08:31:55.106Z,""Included"",""gpt-5"",""Yes"",""0"",""3683"",""30976"",""50"",""34709"",""0.01"""
"2025-09-19T08:31:25.104Z,""Included"",""gpt-5"",""Yes"",""0"",""415"",""34048"",""1069"",""35532"",""0.02"""
"2025-09-19T08:30:54.192Z,""Included"",""gpt-5"",""Yes"",""0"",""1015"",""33152"",""1293"",""35460"",""0.02"""
"2025-09-19T08:30:27.761Z,""Included"",""gpt-5"",""Yes"",""0"",""267"",""33024"",""1152"",""34443"",""0.02"""
"2025-09-19T08:29:31.136Z,""Included"",""gpt-5"",""Yes"",""0"",""662"",""32512"",""1293"",""34467"",""0.02"""
"2025-09-19T08:29:08.064Z,""Included"",""gpt-5"",""Yes"",""0"",""352"",""32256"",""599"",""33207"",""0.01"""
"2025-09-19T08:28:41.747Z,""Included"",""gpt-5"",""Yes"",""0"",""3067"",""29312"",""698"",""33077"",""0.02"""
"2025-09-19T08:28:15.232Z,""Included"",""gpt-5"",""Yes"",""0"",""1352"",""29696"",""841"",""31889"",""0.02"""
"2025-09-19T08:27:07.391Z,""Included"",""gpt-5"",""Yes"",""0"",""19820"",""10880"",""1015"",""31715"",""0.04"""
"2025-09-19T08:26:41.418Z,""Included"",""gpt-5"",""Yes"",""0"",""3122"",""26624"",""557"",""30303"",""0.02"""
"2025-09-19T08:26:34.152Z,""Included"",""gpt-5"",""Yes"",""0"",""409"",""29056"",""378"",""29843"",""0.01"""
"2025-09-19T08:25:56.398Z,""Included"",""gpt-5"",""Yes"",""0"",""427"",""28672"",""1231"",""30330"",""0.02"""
"2025-09-19T08:25:33.950Z,""Included"",""gpt-5"",""Yes"",""0"",""872"",""28032"",""590"",""29494"",""0.01"""
"2025-09-19T08:21:40.518Z,""Included"",""gpt-5"",""Yes"",""0"",""17192"",""10880"",""1521"",""29593"",""0.05"""
"2025-09-19T08:21:31.604Z,""Included"",""gpt-5"",""Yes"",""0"",""990"",""25856"",""197"",""27043"",""0.01"""
"2025-09-19T08:19:35.596Z,""Included"",""gpt-5"",""Yes"",""0"",""301"",""25600"",""200"",""26101"",""0.01"""
"2025-09-19T08:19:31.517Z,""Included"",""gpt-5"",""Yes"",""0"",""129"",""25600"",""53"",""25782"",""0.005"""
"2025-09-19T08:19:28.026Z,""Included"",""gpt-5"",""Yes"",""0"",""328"",""25344"",""42"",""25714"",""0.005"""
"2025-09-19T08:19:24.824Z,""Included"",""gpt-5"",""Yes"",""0"",""263"",""25216"",""99"",""25578"",""0.01"""
"2025-09-19T08:19:19.801Z,""Included"",""gpt-5"",""Yes"",""0"",""572"",""24704"",""83"",""25359"",""0.01"""
"2025-09-19T08:19:05.853Z,""Included"",""gpt-5"",""Yes"",""0"",""429"",""24320"",""946"",""25695"",""0.02"""
"2025-09-19T08:19:05.666Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T08:19:03.015Z,""Included"",""gpt-5"",""Yes"",""0"",""242"",""24192"",""106"",""24540"",""0.01"""
"2025-09-19T08:18:46.055Z,""Included"",""gpt-5"",""Yes"",""0"",""779"",""23552"",""834"",""25165"",""0.01"""
"2025-09-19T08:18:13.988Z,""Included"",""gpt-5"",""Yes"",""0"",""845"",""22912"",""928"",""24685"",""0.02"""
"2025-09-19T08:15:57.311Z,""Included"",""gpt-5"",""Yes"",""0"",""752"",""22272"",""2546"",""25570"",""0.04"""
"2025-09-19T08:13:57.970Z,""Included"",""gpt-5"",""Yes"",""0"",""8613"",""13824"",""1958"",""24395"",""0.04"""
"2025-09-19T08:09:49.998Z,""Included"",""gpt-5"",""Yes"",""0"",""655"",""21504"",""544"",""22703"",""0.01"""
"2025-09-19T08:07:25.145Z,""Included"",""gpt-5"",""Yes"",""0"",""7830"",""13824"",""732"",""22386"",""0.02"""
"2025-09-19T08:04:52.275Z,""Included"",""gpt-5"",""Yes"",""0"",""7150"",""13568"",""3316"",""24034"",""0.05"""
"2025-09-19T08:03:41.212Z,""Included"",""gpt-5"",""Yes"",""0"",""8848"",""10880"",""2214"",""21942"",""0.04"""
"2025-09-19T08:03:39.212Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T08:03:37.389Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T08:03:36.030Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T08:03:03.594Z,""Included"",""gpt-5"",""Yes"",""0"",""2908"",""10880"",""1296"",""15084"",""0.02"""
"2025-09-19T07:35:02.086Z,""Included"",""gpt-5"",""Yes"",""0"",""150493"",""10880"",""299"",""161672"",""0.23"""
"2025-09-19T07:17:12.335Z,""Included"",""gpt-5"",""Yes"",""0"",""150509"",""9984"",""760"",""161253"",""0.24"""
"2025-09-19T07:09:56.260Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T07:09:46.105Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T07:09:26.386Z,""Included"",""gpt-5"",""Yes"",""0"",""149402"",""11008"",""91"",""160501"",""0.23"""
"2025-09-19T07:08:34.784Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T07:08:24.724Z,""Included"",""gpt-5"",""Yes"",""0"",""7628"",""152832"",""30"",""160490"",""0.03"""
"2025-09-19T07:07:56.636Z,""Included"",""gpt-5"",""Yes"",""0"",""149402"",""11008"",""32"",""160442"",""0.23"""
"2025-09-19T07:05:59.505Z,""Included"",""gpt-5"",""Yes"",""0"",""148822"",""10880"",""466"",""160168"",""0.23"""
"2025-09-19T07:05:46.480Z,""Included"",""gpt-5"",""Yes"",""0"",""145378"",""10880"",""32"",""156290"",""0.22"""
"2025-09-19T07:05:35.605Z,""Included"",""gpt-5"",""Yes"",""0"",""803"",""155264"",""47"",""156114"",""0.03"""
"2025-09-19T06:56:46.772Z,""Included"",""gpt-5"",""Yes"",""0"",""145766"",""9984"",""70"",""155820"",""0.22"""
"2025-09-19T06:56:30.907Z,""Included"",""gpt-5"",""Yes"",""0"",""2199"",""153472"",""33"",""155704"",""0.03"""
"2025-09-19T06:56:11.246Z,""Included"",""gpt-5"",""Yes"",""0"",""144559"",""10880"",""334"",""155773"",""0.22"""
"2025-09-19T06:54:27.888Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T06:52:47.369Z,""Included"",""gpt-5"",""Yes"",""0"",""145085"",""9984"",""132"",""155201"",""0.22"""
"2025-09-19T06:52:37.010Z,""Included"",""gpt-5"",""Yes"",""0"",""142464"",""11008"",""32"",""153504"",""0.22"""
"2025-09-19T06:52:19.011Z,""Included"",""gpt-5"",""Yes"",""0"",""142059"",""10880"",""34"",""152973"",""0.22"""
"2025-09-19T06:15:11.000Z,""Included"",""gpt-5"",""Yes"",""0"",""141523"",""11008"",""238"",""152769"",""0.22"""
"2025-09-19T06:12:57.207Z,""Included"",""gpt-5"",""Yes"",""0"",""82006"",""70016"",""302"",""152324"",""0.14"""
"2025-09-19T06:10:38.720Z,""Included"",""gpt-5"",""Yes"",""0"",""2608"",""148736"",""324"",""151668"",""0.03"""
"2025-09-19T06:07:33.959Z,""Included"",""gpt-5"",""Yes"",""0"",""2030"",""148480"",""937"",""151447"",""0.04"""
"2025-09-19T06:04:37.271Z,""Included"",""gpt-5"",""Yes"",""0"",""137977"",""10880"",""255"",""149112"",""0.21"""
"2025-09-19T06:02:21.964Z,""Included"",""gpt-5"",""Yes"",""0"",""513"",""147712"",""343"",""148568"",""0.03"""
"2025-09-19T06:01:42.786Z,""Included"",""gpt-5"",""Yes"",""0"",""136906"",""11008"",""470"",""148384"",""0.21"""
"2025-09-19T06:00:27.090Z,""Included"",""gpt-5"",""Yes"",""0"",""2062"",""145152"",""188"",""147402"",""0.03"""
"2025-09-19T05:58:58.446Z,""Included"",""gpt-5"",""Yes"",""0"",""135887"",""10880"",""1899"",""148666"",""0.23"""
"2025-09-19T05:56:22.991Z,""Included"",""gpt-5"",""Yes"",""0"",""134729"",""11008"",""45"",""145782"",""0.20"""
"2025-09-19T05:55:14.317Z,""Included"",""gpt-5"",""Yes"",""0"",""134362"",""11008"",""114"",""145484"",""0.20"""
"2025-09-19T05:49:08.774Z,""Included"",""gpt-5"",""Yes"",""0"",""133975"",""10880"",""1760"",""146615"",""0.22"""
"2025-09-19T05:47:34.962Z,""Included"",""gpt-5"",""Yes"",""0"",""287"",""143872"",""171"",""144330"",""0.02"""
"2025-09-19T05:46:37.954Z,""Included"",""gpt-5"",""Yes"",""0"",""133003"",""11008"",""286"",""144297"",""0.20"""
"2025-09-19T05:42:00.974Z,""Included"",""gpt-5"",""Yes"",""0"",""1086"",""142080"",""344"",""143510"",""0.03"""
"2025-09-19T05:37:07.501Z,""Included"",""gpt-5"",""Yes"",""0"",""140071"",""2176"",""355"",""142602"",""0.21"""
"2025-09-19T05:06:59.187Z,""Included"",""gpt-5"",""Yes"",""0"",""130698"",""11008"",""316"",""142022"",""0.20"""
"2025-09-19T04:28:22.009Z,""Included"",""gpt-5"",""Yes"",""0"",""4175"",""136960"",""598"",""141733"",""0.03"""
"2025-09-19T04:26:51.257Z,""Included"",""gpt-5"",""Yes"",""0"",""9874"",""130176"",""239"",""140289"",""0.04"""
"2025-09-19T04:26:28.198Z,""Included"",""gpt-5"",""Yes"",""0"",""2672"",""136192"",""156"",""139020"",""0.03"""
"2025-09-19T04:24:03.870Z,""Included"",""gpt-5"",""Yes"",""0"",""127941"",""9984"",""97"",""138022"",""0.19"""
"2025-09-19T04:23:51.428Z,""Included"",""gpt-5"",""Yes"",""0"",""7690"",""129920"",""66"",""137676"",""0.03"""
"2025-09-19T04:23:39.235Z,""Included"",""gpt-5"",""Yes"",""0"",""17634"",""119424"",""107"",""137165"",""0.05"""
"2025-09-19T04:23:25.422Z,""Included"",""gpt-5"",""Yes"",""0"",""17975"",""118656"",""72"",""136703"",""0.05"""
"2025-09-19T04:23:07.140Z,""Included"",""gpt-5"",""Yes"",""0"",""126258"",""9984"",""127"",""136369"",""0.19"""
"2025-09-19T04:22:40.673Z,""Included"",""gpt-5"",""Yes"",""0"",""120529"",""9984"",""294"",""130807"",""0.19"""
"2025-09-19T04:21:39.332Z,""Included"",""gpt-5"",""Yes"",""0"",""10261"",""119808"",""173"",""130242"",""0.04"""
"2025-09-19T04:21:22.087Z,""Included"",""gpt-5"",""Yes"",""0"",""611"",""129408"",""35"",""130054"",""0.02"""
"2025-09-19T04:20:57.981Z,""Included"",""gpt-5"",""Yes"",""0"",""11032"",""118528"",""879"",""130439"",""0.04"""
"2025-09-19T04:17:25.477Z,""Included"",""gpt-5"",""Yes"",""0"",""14674"",""114432"",""208"",""129314"",""0.04"""
"2025-09-19T04:17:13.692Z,""Included"",""gpt-5"",""Yes"",""0"",""2129"",""117760"",""34"",""119923"",""0.02"""
"2025-09-19T04:17:03.201Z,""Included"",""gpt-5"",""Yes"",""0"",""3857"",""115712"",""143"",""119712"",""0.02"""
"2025-09-19T04:13:56.998Z,""Included"",""gpt-5"",""Yes"",""0"",""18123"",""100480"",""128"",""118731"",""0.04"""
"2025-09-19T04:13:35.341Z,""Included"",""gpt-5"",""Yes"",""0"",""3603"",""114944"",""41"",""118588"",""0.02"""
"2025-09-19T04:13:14.402Z,""Included"",""gpt-5"",""Yes"",""0"",""7326"",""110592"",""1107"",""119025"",""0.04"""
"2025-09-19T04:06:41.145Z,""Included"",""gpt-5"",""Yes"",""0"",""26689"",""88960"",""184"",""115833"",""0.06"""
"2025-09-19T04:06:25.629Z,""Included"",""gpt-5"",""Yes"",""0"",""27106"",""88448"",""80"",""115634"",""0.05"""
"2025-09-19T04:06:16.119Z,""Included"",""gpt-5"",""Yes"",""0"",""1036"",""113920"",""491"",""115447"",""0.02"""
"2025-09-19T04:06:04.377Z,""Included"",""gpt-5"",""Yes"",""0"",""22887"",""91648"",""315"",""114850"",""0.05"""
"2025-09-19T04:05:44.638Z,""Included"",""gpt-5"",""Yes"",""0"",""12922"",""101120"",""1363"",""115405"",""0.05"""
"2025-09-19T04:02:53.722Z,""Included"",""gpt-5"",""Yes"",""0"",""11278"",""100864"",""128"",""112270"",""0.03"""
"2025-09-19T04:02:45.100Z,""Included"",""gpt-5"",""Yes"",""0"",""12373"",""99712"",""42"",""112127"",""0.03"""
"2025-09-19T04:02:27.351Z,""Included"",""gpt-5"",""Yes"",""0"",""19900"",""91776"",""630"",""112306"",""0.05"""
"2025-09-19T04:01:59.488Z,""Included"",""gpt-5"",""Yes"",""0"",""11151"",""99328"",""163"",""110642"",""0.03"""
"2025-09-19T04:01:45.279Z,""Included"",""gpt-5"",""Yes"",""0"",""21294"",""85120"",""41"",""106455"",""0.05"""
"2025-09-19T04:01:32.809Z,""Included"",""gpt-5"",""Yes"",""0"",""517"",""105344"",""446"",""106307"",""0.02"""
"2025-09-19T04:01:24.673Z,""Included"",""gpt-5"",""Yes"",""0"",""95459"",""9984"",""312"",""105755"",""0.15"""
"2025-09-19T04:01:13.129Z,""Included"",""gpt-5"",""Yes"",""0"",""5550"",""96384"",""296"",""102230"",""0.03"""
"2025-09-19T03:59:58.057Z,""Included"",""gpt-5"",""Yes"",""0"",""19093"",""81920"",""114"",""101127"",""0.04"""
"2025-09-19T03:59:43.234Z,""Included"",""gpt-5"",""Yes"",""0"",""22748"",""78208"",""42"",""100998"",""0.05"""
"2025-09-19T03:59:24.471Z,""Included"",""gpt-5"",""Yes"",""0"",""27106"",""73472"",""791"",""101369"",""0.06"""
"2025-09-19T03:58:18.668Z,""Included"",""gpt-5"",""Yes"",""0"",""16998"",""82560"",""182"",""99740"",""0.04"""
"2025-09-19T03:58:06.218Z,""Included"",""gpt-5"",""Yes"",""0"",""89351"",""9984"",""93"",""99428"",""0.14"""
"2025-09-19T03:57:28.561Z,""Included"",""gpt-5"",""Yes"",""0"",""89294"",""9984"",""42"",""99320"",""0.14"""
"2025-09-19T03:57:02.290Z,""Included"",""gpt-5"",""Yes"",""0"",""17374"",""79104"",""3591"",""100069"",""0.08"""
"2025-09-19T03:56:55.992Z,""Included"",""gpt-5"",""Yes"",""0"",""2617"",""89216"",""44"",""91877"",""0.02"""
"2025-09-19T03:56:38.488Z,""Included"",""gpt-5"",""Yes"",""0"",""15603"",""76160"",""736"",""92499"",""0.04"""
"2025-09-19T03:45:02.999Z,""Included"",""gpt-5"",""Yes"",""0"",""16802"",""72320"",""163"",""89285"",""0.04"""
"2025-09-19T03:44:51.184Z,""Included"",""gpt-5"",""Yes"",""0"",""2560"",""86400"",""116"",""89076"",""0.02"""
"2025-09-19T03:44:44.185Z,""Included"",""gpt-5"",""Yes"",""0"",""12117"",""76416"",""318"",""88851"",""0.03"""
"2025-09-19T03:44:15.885Z,""Included"",""gpt-5"",""Yes"",""0"",""8994"",""77440"",""43"",""86477"",""0.03"""
"2025-09-19T03:43:57.169Z,""Included"",""gpt-5"",""Yes"",""0"",""9323"",""75904"",""1549"",""86776"",""0.04"""
"2025-09-19T03:43:50.356Z,""Included"",""gpt-5"",""Yes"",""0"",""12516"",""70144"",""42"",""82702"",""0.03"""
"2025-09-19T03:43:28.289Z,""Included"",""gpt-5"",""Yes"",""0"",""6132"",""75904"",""1095"",""83131"",""0.03"""
"2025-09-19T03:43:10.928Z,""Included"",""gpt-5"",""Yes"",""0"",""5809"",""73344"",""41"",""79194"",""0.02"""
"2025-09-19T03:43:04.213Z,""Included"",""gpt-5"",""Yes"",""0"",""5458"",""72832"",""757"",""79047"",""0.03"""
"2025-09-19T03:42:48.150Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""8331"",""69120"",""40"",""77491"",""0.02"""
"2025-09-19T03:42:20.579Z,""Included"",""gpt-5"",""Yes"",""0"",""7013"",""69504"",""2107"",""78624"",""0.05"""
"2025-09-19T03:40:16.475Z,""Included"",""gpt-5"",""Yes"",""0"",""8207"",""67968"",""122"",""76297"",""0.02"""
"2025-09-19T03:40:07.446Z,""Included"",""gpt-5"",""Yes"",""0"",""714"",""75264"",""80"",""76058"",""0.01"""
"2025-09-19T03:39:54.672Z,""Included"",""gpt-5"",""Yes"",""0"",""12290"",""63616"",""57"",""75963"",""0.03"""
"2025-09-19T03:39:22.312Z,""Included"",""gpt-5"",""Yes"",""0"",""2164"",""73216"",""428"",""75808"",""0.02"""
"2025-09-19T03:39:14.769Z,""Included"",""gpt-5"",""Yes"",""0"",""62494"",""11008"",""1771"",""75273"",""0.12"""
"2025-09-19T03:39:01.342Z,""Included"",""gpt-5"",""Yes"",""0"",""62565"",""10880"",""467"",""73912"",""0.10"""
"2025-09-19T03:37:11.578Z,""Included"",""gpt-5"",""Yes"",""0"",""1842"",""71296"",""116"",""73254"",""0.01"""
"2025-09-19T03:37:05.616Z,""Included"",""gpt-5"",""Yes"",""0"",""2035"",""70912"",""77"",""73024"",""0.01"""
"2025-09-19T03:36:51.349Z,""Included"",""gpt-5"",""Yes"",""0"",""61867"",""11008"",""57"",""72932"",""0.10"""
"2025-09-19T03:36:22.875Z,""Included"",""gpt-5"",""Yes"",""0"",""61512"",""10880"",""385"",""72777"",""0.10"""
"2025-09-19T03:36:15.465Z,""Included"",""gpt-5"",""Yes"",""0"",""238"",""71168"",""879"",""72285"",""0.02"""
"2025-09-19T03:35:47.748Z,""Included"",""gpt-5"",""Yes"",""0"",""1976"",""69376"",""1232"",""72584"",""0.03"""
"2025-09-19T03:32:09.099Z,""Included"",""gpt-5"",""Yes"",""0"",""711"",""70144"",""148"",""71003"",""0.01"""
"2025-09-19T03:32:01.587Z,""Included"",""gpt-5"",""Yes"",""0"",""4815"",""65536"",""94"",""70445"",""0.02"""
"2025-09-19T03:29:54.344Z,""Included"",""gpt-5"",""Yes"",""0"",""12968"",""56832"",""372"",""70172"",""0.03"""
"2025-09-19T03:29:49.922Z,""Included"",""gpt-5"",""Yes"",""0"",""824"",""68736"",""83"",""69643"",""0.01"""
"2025-09-19T03:29:42.522Z,""Included"",""gpt-5"",""Yes"",""0"",""12392"",""57088"",""65"",""69545"",""0.03"""
"2025-09-19T03:29:29.594Z,""Included"",""gpt-5"",""Yes"",""0"",""58348"",""10880"",""94"",""69322"",""0.09"""
"2025-09-19T03:29:23.560Z,""Included"",""gpt-5"",""Yes"",""0"",""3417"",""65408"",""297"",""69122"",""0.02"""
"2025-09-19T03:28:40.348Z,""Included"",""gpt-5"",""Yes"",""0"",""58015"",""9984"",""40"",""68039"",""0.09"""
"2025-09-19T03:28:34.937Z,""Included"",""gpt-5"",""Yes"",""0"",""11073"",""54528"",""2291"",""67892"",""0.05"""
"2025-09-19T03:28:16.874Z,""Included"",""gpt-5"",""Yes"",""0"",""54554"",""10880"",""763"",""66197"",""0.09"""
"2025-09-19T03:28:08.829Z,""Included"",""gpt-5"",""Yes"",""0"",""4822"",""58880"",""162"",""63864"",""0.02"""
"2025-09-19T03:27:53.110Z,""Included"",""gpt-5"",""Yes"",""0"",""48191"",""10880"",""487"",""59558"",""0.08"""
"2025-09-19T03:08:09.420Z,""Included"",""gpt-5"",""Yes"",""0"",""451"",""56576"",""84"",""57111"",""0.01"""
"2025-09-19T03:08:02.657Z,""Included"",""gpt-5"",""Yes"",""0"",""13817"",""43136"",""59"",""57012"",""0.03"""
"2025-09-19T03:07:46.429Z,""Included"",""gpt-5"",""Yes"",""0"",""2853"",""53760"",""489"",""57102"",""0.02"""
"2025-09-19T03:07:31.166Z,""Included"",""gpt-5"",""Yes"",""0"",""13108"",""41472"",""43"",""54623"",""0.03"""
"2025-09-19T03:06:56.542Z,""Included"",""gpt-5"",""Yes"",""0"",""13179"",""40704"",""2009"",""55892"",""0.05"""
"2025-09-19T03:06:46.862Z,""Included"",""gpt-5"",""Yes"",""0"",""3292"",""39936"",""328"",""43556"",""0.01"""
"2025-09-19T03:06:23.525Z,""Included"",""gpt-5"",""Yes"",""0"",""233"",""40832"",""458"",""41523"",""0.01"""
"2025-09-19T03:06:18.343Z,""Included"",""gpt-5"",""Yes"",""0"",""3854"",""36992"",""91"",""40937"",""0.01"""
"2025-09-19T03:06:05.695Z,""Included"",""gpt-5"",""Yes"",""0"",""3130"",""37632"",""69"",""40831"",""0.01"""
"2025-09-19T03:05:28.819Z,""Included"",""gpt-5"",""Yes"",""0"",""4988"",""35072"",""1364"",""41424"",""0.03"""
"2025-09-19T03:05:17.217Z,""Included"",""gpt-5"",""Yes"",""0"",""767"",""36864"",""42"",""37673"",""0.01"""
"2025-09-19T03:04:46.410Z,""Included"",""gpt-5"",""Yes"",""0"",""1503"",""35584"",""1206"",""38293"",""0.02"""
"2025-09-19T03:04:06.045Z,""Included"",""gpt-5"",""Yes"",""0"",""2203"",""34816"",""1374"",""38393"",""0.03"""
"2025-09-19T03:02:49.855Z,""Included"",""gpt-5"",""Yes"",""0"",""80"",""35456"",""54"",""35590"",""0.01"""
"2025-09-19T03:02:39.179Z,""Included"",""gpt-5"",""Yes"",""0"",""1813"",""33664"",""44"",""35521"",""0.01"""
"2025-09-19T03:02:15.023Z,""Included"",""gpt-5"",""Yes"",""0"",""4703"",""30464"",""850"",""36017"",""0.02"""
"2025-09-19T03:01:15.503Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T03:01:14.749Z,""Errored, Not Charged"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T03:01:14.578Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-09-19T03:00:12.279Z,""Included"",""gpt-5"",""Yes"",""0"",""6746"",""27136"",""1645"",""35527"",""0.03"""
"2025-09-19T02:55:14.870Z,""Included"",""gpt-5"",""Yes"",""0"",""3094"",""29184"",""3956"",""36234"",""0.06"""
